target_file,mos_pred,noi_pred,dis_pred,col_pred,loud_pred,model
audio/com3_plc_4g-goodloss18_04-10-2025_012917/speaker_251004_012941.wav,2.53151,3.7438204,3.0007432,2.1698632,3.285745,NISQAv2
audio/com3_plc_4g-goodloss21_04-10-2025_012627/speaker_251004_012649.wav,2.3276584,3.639127,2.8825276,2.2282941,3.3043783,NISQAv2
audio/com3_plc_4g-goodloss23_04-10-2025_012125/speaker_251004_012149.wav,2.3176694,3.636624,3.05875,2.0238442,3.236593,NISQAv2
audio/com3_plc_4g-goodloss25_04-10-2025_011733/speaker_251004_011754.wav,2.191769,3.5974052,2.607052,2.0460799,3.148103,NISQAv2
audio/com3_plc_4g-goodloss27_04-10-2025_011549/speaker_251004_011611.wav,2.2417817,3.6529768,2.8519914,2.1101248,3.2398303,NISQAv2
audio/com3_plc_4g-goodloss30_04-10-2025_011406/speaker_251004_011428.wav,2.033027,3.6134856,2.5002117,2.069152,3.1819217,NISQAv2
audio/com3_plc_4g-goodloss33_04-10-2025_011222/speaker_251004_011244.wav,1.7440339,3.4902515,2.0442045,1.9086449,3.036872,NISQAv2
audio/com3_plc_4g-goodloss35_04-10-2025_011039/speaker_251004_011101.wav,1.8230871,3.5719013,2.2539403,1.9601822,3.0108256,NISQAv2
audio/com3_plc_4g-goodloss37_04-10-2025_010851/speaker_251004_010913.wav,1.7127479,3.5345333,2.2684305,1.8191059,2.9483013,NISQAv2
audio/com3_plc_4g-goodloss3_04-10-2025_014059/speaker_251004_014120.wav,4.0314302,4.214803,3.581445,3.8484242,4.1083465,NISQAv2
audio/com3_plc_4g-goodloss40_04-10-2025_010710/speaker_251004_010730.wav,1.7154737,3.4302185,2.3663137,1.9024417,3.1127899,NISQAv2
audio/com3_plc_4g-goodloss6_04-10-2025_013918/speaker_251004_013938.wav,4.4254346,4.274544,4.63034,3.9879858,4.217728,NISQAv2
audio/com3_plc_4g-goodloss9_04-10-2025_013634/speaker_251004_013656.wav,3.7194035,4.0853763,3.7050803,3.365213,3.8540597,NISQAv2
audio/com4_normal_3g-goodloss0_04-10-2025_021325/speaker_251004_021355.wav,4.432992,4.3046484,4.2120795,4.3000197,4.443052,NISQAv2
audio/com4_normal_3g-goodloss12_04-10-2025_020622/speaker_251004_020648.wav,3.0411286,3.923854,2.934199,2.6146643,3.5201619,NISQAv2
audio/com4_normal_3g-goodloss15_04-10-2025_020439/speaker_251004_020501.wav,3.2242522,3.9940908,3.1463082,2.9625025,3.59305,NISQAv2
audio/com4_normal_3g-goodloss18_04-10-2025_020256/speaker_251004_020315.wav,2.25468,3.74119,2.51248,2.1090527,3.1318405,NISQAv2
audio/com4_normal_3g-goodloss21_04-10-2025_020114/speaker_251004_020135.wav,2.576864,3.7643206,2.889943,2.2392173,3.310887,NISQAv2
audio/com4_normal_3g-goodloss23_04-10-2025_015927/speaker_251004_015951.wav,2.3562188,3.71721,2.7027128,2.1262348,3.324721,NISQAv2
audio/com4_normal_3g-goodloss25_04-10-2025_015746/speaker_251004_015806.wav,2.4748485,3.7518137,2.692731,2.1659372,3.2375638,NISQAv2
audio/com4_normal_3g-goodloss27_04-10-2025_015600/speaker_251004_015623.wav,2.2733889,3.6849544,2.4048975,2.1206892,3.2825685,NISQAv2
audio/com4_normal_3g-goodloss30_04-10-2025_015417/speaker_251004_015439.wav,1.5958132,3.378544,2.421129,1.7064903,2.9180005,NISQAv2
audio/com4_normal_3g-goodloss33_04-10-2025_015133/speaker_251004_015155.wav,1.912352,3.4517853,2.5351908,1.8657689,3.076477,NISQAv2
audio/com4_normal_3g-goodloss35_04-10-2025_014947/speaker_251004_015010.wav,1.5722352,3.4333475,2.098851,1.8032854,2.9071443,NISQAv2
audio/com4_normal_3g-goodloss37_04-10-2025_014805/speaker_251004_014826.wav,1.446286,3.348637,1.8746257,1.7226195,2.9126823,NISQAv2
audio/com4_normal_3g-goodloss3_04-10-2025_021140/speaker_251004_021203.wav,4.4639273,4.3634763,4.399385,4.0769353,4.326762,NISQAv2
audio/com4_normal_3g-goodloss40_04-10-2025_014624/speaker_251004_014644.wav,1.7289088,3.314356,2.5176756,1.9392475,3.048301,NISQAv2
audio/com4_normal_3g-goodloss6_04-10-2025_020957/speaker_251004_021018.wav,3.9876764,4.2426248,3.5866804,3.9577758,4.202562,NISQAv2
audio/com4_normal_3g-goodloss9_04-10-2025_020815/speaker_251004_020835.wav,3.7834857,4.166376,3.667108,3.607674,3.9314985,NISQAv2
audio/com4_normal_4g-goodloss0_04-10-2025_024802/speaker_251004_024824.wav,4.5404344,4.3461494,4.3722453,4.3402076,4.469544,NISQAv2
audio/com4_normal_4g-goodloss12_04-10-2025_023857/speaker_251004_023918.wav,3.9628193,4.227538,3.6576767,3.8434978,4.1718903,NISQAv2
audio/com4_normal_4g-goodloss15_04-10-2025_023711/speaker_251004_023734.wav,3.4717023,4.0452695,3.9540389,2.9112275,3.6704028,NISQAv2
audio/com4_normal_4g-goodloss18_04-10-2025_023425/speaker_251004_023447.wav,3.1564953,3.9824796,3.374449,2.689678,3.4281094,NISQAv2
audio/com4_normal_4g-goodloss21_04-10-2025_023240/speaker_251004_023302.wav,2.6656315,3.8404815,2.8631265,2.3750994,3.3181312,NISQAv2
audio/com4_normal_4g-goodloss23_04-10-2025_022951/speaker_251004_023013.wav,2.3572247,3.6991124,2.9321864,2.085225,3.3088615,NISQAv2
audio/com4_normal_4g-goodloss25_04-10-2025_022804/speaker_251004_022828.wav,2.169556,3.6152833,2.6818783,1.9968812,3.149776,NISQAv2
audio/com4_normal_4g-goodloss27_04-10-2025_022621/speaker_251004_022641.wav,2.2664442,3.6508734,2.6543777,2.1186569,3.19463,NISQAv2
audio/com4_normal_4g-goodloss30_04-10-2025_022328/speaker_251004_022353.wav,2.13994,3.5033033,3.0763588,1.8440543,3.1015413,NISQAv2
audio/com4_normal_4g-goodloss33_04-10-2025_022140/speaker_251004_022205.wav,2.1741607,3.5453281,2.7814996,1.8411593,3.1282628,NISQAv2
audio/com4_normal_4g-goodloss35_04-10-2025_021951/speaker_251004_022017.wav,2.0118384,3.5824797,2.485389,1.933891,3.052574,NISQAv2
audio/com4_normal_4g-goodloss37_04-10-2025_021808/speaker_251004_021832.wav,1.7070345,3.4593809,2.2566497,1.8441801,3.0106316,NISQAv2
audio/com4_normal_4g-goodloss3_04-10-2025_024517/speaker_251004_024538.wav,4.6908083,4.4203134,4.767619,4.246104,4.422194,NISQAv2
audio/com4_normal_4g-goodloss40_04-10-2025_021518/speaker_251004_021540.wav,1.3489772,3.2238677,1.9798267,1.6730286,2.8173254,NISQAv2
audio/com4_normal_4g-goodloss6_04-10-2025_024336/speaker_251004_024356.wav,4.333299,4.3064857,4.3149743,3.9332857,4.2257447,NISQAv2
audio/com4_normal_4g-goodloss9_04-10-2025_024042/speaker_251004_024104.wav,4.240965,4.2934213,4.148945,4.0304866,4.2603354,NISQAv2
audio/com4_plc_3g-goodloss0_04-10-2025_021234/speaker_251004_021255.wav,4.31333,4.221379,4.183598,4.0619187,4.2528005,NISQAv2
audio/com4_plc_3g-goodloss12_04-10-2025_020531/speaker_251004_020551.wav,2.9310539,3.917124,2.6748114,2.9261296,3.4790876,NISQAv2
audio/com4_plc_3g-goodloss15_04-10-2025_020346/speaker_251004_020409.wav,3.06806,3.9364629,2.9542665,2.5646942,3.497978,NISQAv2
audio/com4_plc_3g-goodloss18_04-10-2025_020205/speaker_251004_020226.wav,2.7271283,3.8980558,2.9301565,2.452451,3.2869332,NISQAv2
audio/com4_plc_3g-goodloss21_04-10-2025_020021/speaker_251004_020044.wav,2.1829145,3.670306,2.3236306,2.047711,3.1702762,NISQAv2
audio/com4_plc_3g-goodloss23_04-10-2025_015837/speaker_251004_015857.wav,2.6464565,3.7958398,2.823764,2.313834,3.3415556,NISQAv2
audio/com4_plc_3g-goodloss25_04-10-2025_015653/speaker_251004_015716.wav,2.1840847,3.6635282,2.329641,2.1172688,3.2043521,NISQAv2
audio/com4_plc_3g-goodloss27_04-10-2025_015510/speaker_251004_015530.wav,2.2331018,3.7080119,2.3751647,2.1680543,3.1464624,NISQAv2
audio/com4_plc_3g-goodloss30_04-10-2025_015328/speaker_251004_015347.wav,2.0514069,3.577979,2.414873,1.8801697,3.1298652,NISQAv2
audio/com4_plc_3g-goodloss33_04-10-2025_015041/speaker_251004_015102.wav,1.9645995,3.6135004,2.3967917,1.8564373,3.047684,NISQAv2
audio/com4_plc_3g-goodloss35_04-10-2025_014857/speaker_251004_014917.wav,2.0295427,3.5675924,2.381306,1.9379846,3.1350958,NISQAv2
audio/com4_plc_3g-goodloss37_04-10-2025_014714/speaker_251004_014735.wav,1.200118,3.268593,1.4792774,1.7446873,2.7608979,NISQAv2
audio/com4_plc_3g-goodloss3_04-10-2025_021049/speaker_251004_021110.wav,4.5761557,4.3458176,4.682541,4.152075,4.313464,NISQAv2
audio/com4_plc_3g-goodloss40_04-10-2025_014530/speaker_251004_014554.wav,1.2898031,3.3981674,1.5597801,1.7731633,2.8669417,NISQAv2
audio/com4_plc_3g-goodloss6_04-10-2025_020906/speaker_251004_020927.wav,4.065376,4.1973243,3.755174,3.990187,4.202766,NISQAv2
audio/com4_plc_3g-goodloss9_04-10-2025_020719/speaker_251004_020745.wav,3.4763398,4.056637,3.200352,3.3883257,3.8133757,NISQAv2
audio/com4_plc_4g-goodloss0_04-10-2025_024710/speaker_251004_024732.wav,4.4832845,4.351537,4.2271547,4.3078403,4.4639354,NISQAv2
audio/com4_plc_4g-goodloss12_04-10-2025_023805/speaker_251004_023826.wav,3.9504654,4.1498327,3.8425953,3.6607115,4.022649,NISQAv2
audio/com4_plc_4g-goodloss15_04-10-2025_023621/speaker_251004_023641.wav,2.9851258,3.9548302,3.1880586,2.656204,3.4729393,NISQAv2
audio/com4_plc_4g-goodloss18_04-10-2025_023332/speaker_251004_023355.wav,2.8501415,3.8935452,2.6516347,2.5881958,3.4390733,NISQAv2
audio/com4_plc_4g-goodloss21_04-10-2025_023147/speaker_251004_023209.wav,2.4794056,3.729706,2.7089665,2.268236,3.2722538,NISQAv2
audio/com4_plc_4g-goodloss23_04-10-2025_022858/speaker_251004_022921.wav,2.712587,3.8157675,2.9603732,2.215398,3.3298035,NISQAv2
audio/com4_plc_4g-goodloss25_04-10-2025_022711/speaker_251004_022734.wav,2.4481502,3.74107,2.7104528,2.0699754,3.2638721,NISQAv2
audio/com4_plc_4g-goodloss27_04-10-2025_022423/speaker_251004_022446.wav,2.4074972,3.6881282,2.808953,2.0067115,3.2546022,NISQAv2
audio/com4_plc_4g-goodloss30_04-10-2025_022236/speaker_251004_022258.wav,2.1785595,3.698282,2.893273,1.9346399,3.1144388,NISQAv2
audio/com4_plc_4g-goodloss33_04-10-2025_022048/speaker_251004_022110.wav,1.9441841,3.5748703,2.671335,1.874923,3.1201487,NISQAv2
audio/com4_plc_4g-goodloss35_04-10-2025_021903/speaker_251004_021921.wav,1.7962663,3.5554917,2.3963912,1.7401879,3.0294447,NISQAv2
audio/com4_plc_4g-goodloss37_04-10-2025_021610/speaker_251004_021633.wav,1.5288271,3.4942703,1.8524053,1.9239905,2.963941,NISQAv2
audio/com4_plc_4g-goodloss3_04-10-2025_024426/speaker_251004_024447.wav,4.535989,4.3589616,4.629423,4.1167636,4.3064184,NISQAv2
audio/com4_plc_4g-goodloss40_04-10-2025_021425/speaker_251004_021448.wav,1.3840042,3.4009438,1.6748893,1.7948866,2.899807,NISQAv2
audio/com4_plc_4g-goodloss6_04-10-2025_024134/speaker_251004_024154.wav,3.88751,4.2156377,3.3915944,4.05506,4.2675667,NISQAv2
audio/com4_plc_4g-goodloss9_04-10-2025_023949/speaker_251004_024012.wav,4.12599,4.232942,3.9560323,3.939439,4.1527677,NISQAv2
audio/com5_normal_3g-goodloss0_04-10-2025_031942/speaker_251004_032006.wav,4.231837,4.2743726,3.922629,4.2276664,4.381411,NISQAv2
audio/com5_normal_3g-goodloss12_04-10-2025_031225/speaker_251004_031250.wav,3.7910035,4.152965,3.60998,3.38147,3.8318255,NISQAv2
audio/com5_normal_3g-goodloss15_04-10-2025_031040/speaker_251004_031102.wav,2.9777277,3.953121,2.8555024,2.6736765,3.5293715,NISQAv2
audio/com5_normal_3g-goodloss18_04-10-2025_030856/speaker_251004_030917.wav,3.3966901,4.075142,3.480562,3.0239942,3.6667278,NISQAv2
audio/com5_normal_3g-goodloss21_04-10-2025_030709/speaker_251004_030732.wav,2.0878785,3.5823772,2.57888,1.9634376,3.0279481,NISQAv2
audio/com5_normal_3g-goodloss23_04-10-2025_030517/speaker_251004_030542.wav,2.5478065,3.7925663,2.9105427,2.173206,3.2213776,NISQAv2
audio/com5_normal_3g-goodloss25_04-10-2025_030229/speaker_251004_030252.wav,2.428407,3.7848697,2.7523623,2.0529494,3.1800325,NISQAv2
audio/com5_normal_3g-goodloss27_04-10-2025_030044/speaker_251004_030106.wav,2.3056805,3.742998,2.5821035,2.0775564,3.2156894,NISQAv2
audio/com5_normal_3g-goodloss30_04-10-2025_025856/speaker_251004_025921.wav,1.9921786,3.4697917,2.4579265,1.9001398,3.0467577,NISQAv2
audio/com5_normal_3g-goodloss33_04-10-2025_025708/speaker_251004_025732.wav,2.246258,3.6334445,2.8595564,1.9859183,3.194716,NISQAv2
audio/com5_normal_3g-goodloss35_04-10-2025_025421/speaker_251004_025445.wav,1.8078046,3.3211522,2.5069387,1.7756934,2.9683897,NISQAv2
audio/com5_normal_3g-goodloss37_04-10-2025_025237/speaker_251004_025300.wav,1.4047147,3.3128912,1.7925227,1.6342356,2.8776953,NISQAv2
audio/com5_normal_3g-goodloss3_04-10-2025_031754/speaker_251004_031817.wav,4.292731,4.312329,4.157707,3.889372,4.2249856,NISQAv2
audio/com5_normal_3g-goodloss40_04-10-2025_025050/speaker_251004_025116.wav,1.778139,3.52838,2.33576,1.8942118,2.9886596,NISQAv2
audio/com5_normal_3g-goodloss6_04-10-2025_031605/speaker_251004_031631.wav,3.429585,4.182244,2.910558,3.4489555,3.8408678,NISQAv2
audio/com5_normal_3g-goodloss9_04-10-2025_031420/speaker_251004_031441.wav,3.8710058,4.1874137,3.5711012,3.8697042,4.115868,NISQAv2
audio/com5_normal_4g-goodloss0_04-10-2025_035015/speaker_251004_035037.wav,4.7773128,4.406897,4.793321,4.3657746,4.4981384,NISQAv2
audio/com5_normal_4g-goodloss12_04-10-2025_034313/speaker_251004_034334.wav,3.611694,4.138034,3.313773,3.5519006,3.9599955,NISQAv2
audio/com5_normal_4g-goodloss15_04-10-2025_034125/speaker_251004_034149.wav,2.765521,3.8539891,3.0170357,2.7074115,3.4173982,NISQAv2
audio/com5_normal_4g-goodloss18_04-10-2025_033937/speaker_251004_034002.wav,3.0596588,3.928112,3.5011728,2.4879138,3.4576023,NISQAv2
audio/com5_normal_4g-goodloss21_04-10-2025_033751/speaker_251004_033815.wav,2.7005994,3.8011806,3.2336218,2.1398761,3.281145,NISQAv2
audio/com5_normal_4g-goodloss23_04-10-2025_033607/speaker_251004_033628.wav,2.1921954,3.485381,2.5433044,2.0820246,3.1110168,NISQAv2
audio/com5_normal_4g-goodloss25_04-10-2025_033315/speaker_251004_033337.wav,2.4977543,3.7066386,3.2373128,2.0658555,3.2032616,NISQAv2
audio/com5_normal_4g-goodloss27_04-10-2025_033128/speaker_251004_033152.wav,2.2308934,3.605099,2.6486936,2.0611188,3.20787,NISQAv2
audio/com5_normal_4g-goodloss30_04-10-2025_032941/speaker_251004_033004.wav,1.8752869,3.4289553,2.5132225,1.8202043,3.0341413,NISQAv2
audio/com5_normal_4g-goodloss33_04-10-2025_032754/speaker_251004_032818.wav,1.9983627,3.5491488,2.8209465,1.8909298,3.0799847,NISQAv2
audio/com5_normal_4g-goodloss35_04-10-2025_032502/speaker_251004_032528.wav,1.9155289,3.563412,2.3549192,2.014774,3.036474,NISQAv2
audio/com5_normal_4g-goodloss37_04-10-2025_032317/speaker_251004_032339.wav,1.589342,3.295038,2.097883,1.6815581,2.989731,NISQAv2
audio/com5_normal_4g-goodloss3_04-10-2025_034831/speaker_251004_034853.wav,4.437598,4.3115764,4.2462516,4.232922,4.4015455,NISQAv2
audio/com5_normal_4g-goodloss40_04-10-2025_032130/speaker_251004_032152.wav,2.0662563,3.5827456,2.897038,2.003524,3.1965683,NISQAv2
audio/com5_normal_4g-goodloss6_04-10-2025_034643/speaker_251004_034706.wav,4.5864553,4.3838778,4.7192316,4.147014,4.3598723,NISQAv2
audio/com5_normal_4g-goodloss9_04-10-2025_034457/speaker_251004_034520.wav,4.5233254,4.354492,4.679805,4.086665,4.317693,NISQAv2
audio/com5_plc_3g-goodloss0_04-10-2025_031847/speaker_251004_031912.wav,4.631692,4.3567605,4.57621,4.2671247,4.4339514,NISQAv2
audio/com5_plc_3g-goodloss12_04-10-2025_031132/speaker_251004_031155.wav,3.4863725,4.069471,3.2589333,3.3990061,3.8683927,NISQAv2
audio/com5_plc_3g-goodloss15_04-10-2025_030948/speaker_251004_031010.wav,3.40908,4.044364,3.2758296,3.167394,3.7115035,NISQAv2
audio/com5_plc_3g-goodloss18_04-10-2025_030802/speaker_251004_030825.wav,2.7920823,3.8956165,2.9545262,2.5000627,3.4151719,NISQAv2
audio/com5_plc_3g-goodloss21_04-10-2025_030612/speaker_251004_030639.wav,2.9075015,3.872058,3.2091336,2.287553,3.4077003,NISQAv2
audio/com5_plc_3g-goodloss23_04-10-2025_030426/speaker_251004_030447.wav,2.6631649,3.8177898,3.035664,2.3115275,3.3494103,NISQAv2
audio/com5_plc_3g-goodloss25_04-10-2025_030137/speaker_251004_030159.wav,2.7030914,3.813067,3.040068,2.3342054,3.334417,NISQAv2
audio/com5_plc_3g-goodloss27_04-10-2025_025951/speaker_251004_030013.wav,2.2907581,3.6878655,2.6521823,2.0699413,3.1855521,NISQAv2
audio/com5_plc_3g-goodloss30_04-10-2025_025802/speaker_251004_025825.wav,2.2215595,3.6580675,2.7215073,1.8728124,3.0496619,NISQAv2
audio/com5_plc_3g-goodloss33_04-10-2025_025617/speaker_251004_025638.wav,2.0044131,3.6395497,2.4216197,1.8951938,3.018289,NISQAv2
audio/com5_plc_3g-goodloss35_04-10-2025_025330/speaker_251004_025351.wav,1.7990314,3.5429401,2.0221834,1.8340187,2.985099,NISQAv2
audio/com5_plc_3g-goodloss37_04-10-2025_025146/speaker_251004_025207.wav,1.9480199,3.5555274,2.288615,1.83377,3.027202,NISQAv2
audio/com5_plc_3g-goodloss3_04-10-2025_031702/speaker_251004_031724.wav,4.3236165,4.3140593,4.0535774,4.1140876,4.297353,NISQAv2
audio/com5_plc_3g-goodloss40_04-10-2025_024854/speaker_251004_024917.wav,1.8870972,3.5937726,2.1954823,1.9636828,3.019124,NISQAv2
audio/com5_plc_3g-goodloss6_04-10-2025_031511/speaker_251004_031534.wav,4.02592,4.1774287,3.8134072,3.9428775,4.1278424,NISQAv2
audio/com5_plc_3g-goodloss9_04-10-2025_031320/speaker_251004_031349.wav,4.1712008,4.263863,3.9415758,3.822639,4.1072507,NISQAv2
audio/com5_plc_4g-goodloss0_04-10-2025_034924/speaker_251004_034945.wav,4.3311543,4.3509707,4.046741,4.2384276,4.4043984,NISQAv2
audio/com5_plc_4g-goodloss12_04-10-2025_034219/speaker_251004_034242.wav,4.4749928,4.359443,4.4719086,4.0531344,4.2752595,NISQAv2
audio/com5_plc_4g-goodloss15_04-10-2025_034032/speaker_251004_034055.wav,3.7588818,4.09205,3.6295798,3.4655406,3.8368466,NISQAv2
audio/com5_plc_4g-goodloss18_04-10-2025_033845/speaker_251004_033907.wav,3.0902326,3.948002,3.24634,2.728288,3.4940212,NISQAv2
audio/com5_plc_4g-goodloss21_04-10-2025_033658/speaker_251004_033721.wav,3.041862,3.9275134,3.313873,2.6079547,3.4376075,NISQAv2
audio/com5_plc_4g-goodloss23_04-10-2025_033407/speaker_251004_033431.wav,2.5844948,3.7464736,3.0948818,2.1879268,3.3421004,NISQAv2
audio/com5_plc_4g-goodloss25_04-10-2025_033223/speaker_251004_033244.wav,2.6095676,3.776302,3.218569,2.1768608,3.3297868,NISQAv2
audio/com5_plc_4g-goodloss27_04-10-2025_033034/speaker_251004_033057.wav,2.326166,3.6937537,2.6591017,2.0966916,3.2504566,NISQAv2
audio/com5_plc_4g-goodloss30_04-10-2025_032848/speaker_251004_032910.wav,2.4589097,3.6543171,3.2145398,2.2037332,3.2453077,NISQAv2
audio/com5_plc_4g-goodloss33_04-10-2025_032701/speaker_251004_032724.wav,1.8672384,3.503658,2.3165178,2.0583231,3.1653702,NISQAv2
audio/com5_plc_4g-goodloss35_04-10-2025_032409/speaker_251004_032432.wav,2.1397493,3.6375282,2.607003,2.013466,3.0674999,NISQAv2
audio/com5_plc_4g-goodloss37_04-10-2025_032222/speaker_251004_032247.wav,1.7824434,3.557626,2.1552088,1.987209,3.0491605,NISQAv2
audio/com5_plc_4g-goodloss3_04-10-2025_034736/speaker_251004_034801.wav,4.477195,4.355574,4.290488,4.2728066,4.4158554,NISQAv2
audio/com5_plc_4g-goodloss40_04-10-2025_032036/speaker_251004_032100.wav,2.2222888,3.6917596,2.7371495,2.004361,3.2764604,NISQAv2
audio/com5_plc_4g-goodloss6_04-10-2025_034550/speaker_251004_034612.wav,3.7614114,4.107339,3.4445632,3.6982098,4.0094676,NISQAv2
audio/com5_plc_4g-goodloss9_04-10-2025_034405/speaker_251004_034427.wav,4.0471544,4.22734,3.8560092,3.8657982,4.1656194,NISQAv2
audio/com6_normal_3g-goodloss0_04-10-2025_042006/speaker_251004_042030.wav,4.529976,4.3148694,4.165454,4.356582,4.490623,NISQAv2
audio/com6_normal_3g-goodloss12_04-10-2025_041244/speaker_251004_041307.wav,3.5190918,4.1685767,3.1109378,3.8665679,4.1219816,NISQAv2
audio/com6_normal_3g-goodloss15_04-10-2025_041100/speaker_251004_041123.wav,3.3266943,4.0855165,3.0133607,3.1624014,3.6537116,NISQAv2
audio/com6_normal_3g-goodloss18_04-10-2025_040914/speaker_251004_040935.wav,2.499512,3.762562,2.5647824,2.5872126,3.2539184,NISQAv2
audio/com6_normal_3g-goodloss21_04-10-2025_040730/speaker_251004_040749.wav,3.7506979,4.082853,4.1414924,3.3334486,3.7043412,NISQAv2
audio/com6_normal_3g-goodloss23_04-10-2025_040545/speaker_251004_040608.wav,2.4191146,3.814625,2.5513084,2.2169,3.1950853,NISQAv2
audio/com6_normal_3g-goodloss25_04-10-2025_040402/speaker_251004_040424.wav,2.578583,3.8649344,2.574717,2.4979222,3.2838852,NISQAv2
audio/com6_normal_3g-goodloss27_04-10-2025_040214/speaker_251004_040237.wav,2.492317,3.8307254,2.5598197,2.1224875,3.179461,NISQAv2
audio/com6_normal_3g-goodloss30_04-10-2025_040016/speaker_251004_040041.wav,2.0001526,3.6884027,2.2084572,2.1711078,2.9697978,NISQAv2
audio/com6_normal_3g-goodloss33_04-10-2025_035832/speaker_251004_035855.wav,1.509877,3.4521418,1.9240358,1.744784,2.8557162,NISQAv2
audio/com6_normal_3g-goodloss35_04-10-2025_035633/speaker_251004_035658.wav,1.7254804,3.2970452,2.3752248,1.8912959,2.8535588,NISQAv2
audio/com6_normal_3g-goodloss37_04-10-2025_035448/speaker_251004_035509.wav,1.9013853,3.6330664,2.2448199,1.8503401,2.7934697,NISQAv2
audio/com6_normal_3g-goodloss3_04-10-2025_041816/speaker_251004_041839.wav,4.6069174,4.388067,4.64955,4.1885858,4.403478,NISQAv2
audio/com6_normal_3g-goodloss40_04-10-2025_035159/speaker_251004_035221.wav,1.5375801,3.3282564,2.2017689,1.7669009,2.8360524,NISQAv2
audio/com6_normal_3g-goodloss6_04-10-2025_041623/speaker_251004_041651.wav,4.079713,4.240332,3.7144206,4.067986,4.274055,NISQAv2
audio/com6_normal_3g-goodloss9_04-10-2025_041432/speaker_251004_041458.wav,4.052882,4.206575,3.7056482,3.9529216,4.2144437,NISQAv2
audio/com6_normal_4g-goodloss0_04-10-2025_044854/speaker_251004_044919.wav,4.7798862,4.485831,4.833286,4.3933897,4.53919,NISQAv2
audio/com6_normal_4g-goodloss12_04-10-2025_044145/speaker_251004_044209.wav,3.976485,4.188438,3.7546444,3.7620888,4.0439515,NISQAv2
audio/com6_normal_4g-goodloss15_04-10-2025_044001/speaker_251004_044023.wav,3.1901793,4.083446,2.9468086,3.0745707,3.642144,NISQAv2
audio/com6_normal_4g-goodloss18_04-10-2025_043815/speaker_251004_043838.wav,3.5206904,4.0652933,3.595054,3.031461,3.6710384,NISQAv2
audio/com6_normal_4g-goodloss21_04-10-2025_043624/speaker_251004_043647.wav,3.2504237,4.0095496,3.1841264,2.8859441,3.4920864,NISQAv2
audio/com6_normal_4g-goodloss23_04-10-2025_043424/speaker_251004_043455.wav,2.5839612,3.8338304,2.6315224,2.318988,3.213702,NISQAv2
audio/com6_normal_4g-goodloss25_04-10-2025_043238/speaker_251004_043300.wav,2.9546282,3.9493577,3.0709777,2.6736166,3.3485274,NISQAv2
audio/com6_normal_4g-goodloss27_04-10-2025_043051/speaker_251004_043116.wav,2.4494512,3.8062212,2.5009828,2.3197644,3.2684658,NISQAv2
audio/com6_normal_4g-goodloss30_04-10-2025_042907/speaker_251004_042929.wav,2.278472,3.6899154,2.2258909,2.023068,3.1496038,NISQAv2
audio/com6_normal_4g-goodloss33_04-10-2025_042719/speaker_251004_042743.wav,2.2635646,3.7132423,2.3287697,2.0503376,3.0603602,NISQAv2
audio/com6_normal_4g-goodloss35_04-10-2025_042523/speaker_251004_042551.wav,1.9739183,3.69566,2.0986872,2.0306437,3.037335,NISQAv2
audio/com6_normal_4g-goodloss37_04-10-2025_042338/speaker_251004_042400.wav,1.8316438,3.4875522,2.3101134,1.9081228,2.987641,NISQAv2
audio/com6_normal_4g-goodloss3_04-10-2025_044712/speaker_251004_044731.wav,4.419248,4.2997384,4.139577,4.311641,4.456843,NISQAv2
audio/com6_normal_4g-goodloss40_04-10-2025_042153/speaker_251004_042217.wav,1.8094542,3.5881293,2.0195076,2.1428664,3.0224597,NISQAv2
audio/com6_normal_4g-goodloss6_04-10-2025_044519/speaker_251004_044541.wav,3.3738158,4.204128,3.1812675,3.9304,4.187348,NISQAv2
audio/com6_normal_4g-goodloss9_04-10-2025_044335/speaker_251004_044356.wav,4.476696,4.3194523,4.557592,4.0890784,4.300567,NISQAv2
audio/com6_plc_3g-goodloss0_04-10-2025_041909/speaker_251004_041936.wav,4.7553678,4.416406,4.7031655,4.35119,4.503346,NISQAv2
audio/com6_plc_3g-goodloss12_04-10-2025_041154/speaker_251004_041214.wav,3.8336313,4.121122,3.7319455,3.6882474,3.9637833,NISQAv2
audio/com6_plc_3g-goodloss15_04-10-2025_041005/speaker_251004_041029.wav,3.7987363,4.080429,3.6707594,3.5978563,3.8687181,NISQAv2
audio/com6_plc_3g-goodloss18_04-10-2025_040819/speaker_251004_040843.wav,3.2859042,4.0060253,3.3596978,3.0139172,3.5885117,NISQAv2
audio/com6_plc_3g-goodloss21_04-10-2025_040638/speaker_251004_040700.wav,3.1746292,4.0013385,2.9967542,3.0890143,3.5260139,NISQAv2
audio/com6_plc_3g-goodloss23_04-10-2025_040454/speaker_251004_040515.wav,3.0739515,3.9839704,3.2050612,2.5428627,3.3858745,NISQAv2
audio/com6_plc_3g-goodloss25_04-10-2025_040307/speaker_251004_040331.wav,3.0748339,3.9342701,3.0835307,2.7575,3.4817083,NISQAv2
audio/com6_plc_3g-goodloss27_04-10-2025_040111/speaker_251004_040144.wav,2.2229643,3.6711705,2.2721112,2.1670995,3.1690934,NISQAv2
audio/com6_plc_3g-goodloss30_04-10-2025_035926/speaker_251004_035945.wav,2.2757614,3.7763119,2.1262674,2.3484259,3.17183,NISQAv2
